"Sujeito";"Predicado";"Objeto"
"/index.php/Aegon_V_Targaryen";"appearsIn";"The Sworn Sword (Appears)"
"/index.php/Aegon_V_Targaryen";"appearsIn";"The Mystery Knight (Appears)"
"/index.php/Aegon_V_Targaryen";"appearsIn";"A Game of Thrones (Mentioned)"
"/index.php/Aegon_V_Targaryen";"appearsIn";"A Clash of Kings (Mentioned)"
"/index.php/Aegon_V_Targaryen";"appearsIn";"A Storm of Swords (Mentioned)"
"/index.php/Aegon_V_Targaryen";"appearsIn";"A Feast for Crows (Mentioned)"
"/index.php/Aegon_V_Targaryen";"appearsIn";"A Dance with Dragons (Mentioned)"
"/index.php/Aegon_V_Targaryen";"nameIs";"Aegon V Targaryen"
"/index.php/Aegon_Targaryen";"hasAlias";"Young Griff (possible)"
"/index.php/Aegon_Targaryen";"hasAlias";"The Mummer's Dragon"
"/index.php/Aegon_Targaryen";"hasAllegianceWith";"/index.php/House_Targaryen"
"/index.php/Aegon_Targaryen";"hasAllegianceWith";"House Targaryen"
"/index.php/Aegon_Targaryen";"Culture";"/index.php/Valyrian"
"/index.php/Aegon_Targaryen";"Culture";"Valyrian"
"/index.php/Aegon_Targaryen";"bornIn";"/index.php/King%27s_Landing"
"/index.php/Aegon_Targaryen";"bornIn";"In 282AC, at King's Landing"
"/index.php/Aegon_Targaryen";"diedIn";"/index.php/King%27s_Landing"
"/index.php/Aegon_Targaryen";"diedIn";"/index.php/Jon_Connington"
"/index.php/Aegon_Targaryen";"diedIn";"In 283AC, supposedly, at King's Landing (Put into question by the appearance of a youth claimed to be the survived prince, backed up by Prince Rhaegars former friend Jon Connington)"
"/index.php/Aegon_Targaryen";"appearsIn";"/index.php/A_Game_of_Thrones"
"/index.php/Aegon_Targaryen";"appearsIn";"/index.php/A_Clash_of_Kings"
"/index.php/Aegon_Targaryen";"appearsIn";"/index.php/A_Storm_of_Swords"
"/index.php/Aegon_Targaryen";"appearsIn";"/index.php/A_Feast_for_Crows"
"/index.php/Aegon_Targaryen";"appearsIn";"/index.php/A_Dance_with_Dragons"
"/index.php/Aegon_Targaryen";"appearsIn";"A Game of Thrones (Mentioned)"
"/index.php/Aegon_Targaryen";"appearsIn";"A Clash of Kings (Mentioned)"
"/index.php/Aegon_Targaryen";"appearsIn";"A Storm of Swords (Mentioned)"
"/index.php/Aegon_Targaryen";"appearsIn";"A Feast for Crows (Mentioned)"
"/index.php/Aegon_Targaryen";"appearsIn";"A Dance with Dragons (Appears)"
"/index.php/Aegon_Targaryen";"nameIs";"Aegon Targaryen"
"/index.php/Aegor_Rivers";"hasAlias";"Bittersteel"
"/index.php/Aegor_Rivers";"titlesIs";"/index.php/Knight"
"/index.php/Aegor_Rivers";"titlesIs";"Ser"
"/index.php/Aegor_Rivers";"hasAllegianceWith";"/index.php/House_Blackfyre"
"/index.php/Aegor_Rivers";"hasAllegianceWith";"/index.php/Second_Sons"
"/index.php/Aegor_Rivers";"hasAllegianceWith";"/index.php/Golden_Company"
"/index.php/Aegor_Rivers";"hasAllegianceWith";"House Blackfyre"
"/index.php/Aegor_Rivers";"hasAllegianceWith";"Second Sons"
"/index.php/Aegor_Rivers";"hasAllegianceWith";"Golden Company"
"/index.php/Aegor_Rivers";"bornIn";"In 171AC or 172AC"
"/index.php/Aegor_Rivers";"diedIn";"/index.php/Essos"
"/index.php/Aegor_Rivers";"diedIn";"In or after 236AC, at Essos"
"/index.php/Aegor_Rivers";"appearsIn";"/index.php/The_Sworn_Sword"
"/index.php/Aegor_Rivers";"appearsIn";"/index.php/The_Mystery_Knight"
"/index.php/Aegor_Rivers";"appearsIn";"/index.php/A_Feast_for_Crows"
"/index.php/Aegor_Rivers";"appearsIn";"/index.php/A_Dance_with_Dragons"
"/index.php/Aegor_Rivers";"appearsIn";"The Sworn Sword (Mentioned)"
"/index.php/Aegor_Rivers";"appearsIn";"The Mystery Knight (Mentioned)"
"/index.php/Aegor_Rivers";"appearsIn";"A Feast for Crows (Mentioned)"
"/index.php/Aegor_Rivers";"appearsIn";"A Dance with Dragons (Mentioned)"
"/index.php/Aegor_Rivers";"nameIs";"Aegor Rivers"
"/index.php/Aelinor_Targaryen";"titlesIs";"Queen"
"/index.php/Aelinor_Targaryen";"hasAllegianceWith";"/index.php/House_Targaryen"
"/index.php/Aelinor_Targaryen";"hasAllegianceWith";"House Targaryen"
"/index.php/Aelinor_Targaryen";"Culture";"/index.php/Valyrian"
"/index.php/Aelinor_Targaryen";"Culture";"Valyrian"
"/index.php/Aelinor_Targaryen";"spouse";"/index.php/Aerys_I_Targaryen"
"/index.php/Aelinor_Targaryen";"spouse";"Aerys I Targaryen"
"/index.php/Aelinor_Targaryen";"appearsIn";"/index.php/The_Sworn_Sword"
"/index.php/Aelinor_Targaryen";"appearsIn";"The Sworn Sword (Mentioned)"
"/index.php/Aelinor_Targaryen";"nameIs";"Aelinor Targaryen"
"/index.php/Aemma_Arryn";"titlesIs";"Queen"
"/index.php/Aemma_Arryn";"hasAllegianceWith";"/index.php/House_Arryn"
"/index.php/Aemma_Arryn";"hasAllegianceWith";"/index.php/House_Targaryen"
"/index.php/Aemma_Arryn";"hasAllegianceWith";"House Arryn"
"/index.php/Aemma_Arryn";"hasAllegianceWith";"House Targaryen"
"/index.php/Aemma_Arryn";"bornIn";"In 82AC or before"
"/index.php/Aemma_Arryn";"diedIn";"In 105AC"
"/index.php/Aemma_Arryn";"spouse";"/index.php/Viserys_I_Targaryen"
"/index.php/Aemma_Arryn";"spouse";"Viserys I Targaryen"
"/index.php/Aemma_Arryn";"appearsIn";"/index.php/The_Rogue_Prince"
"/index.php/Aemma_Arryn";"appearsIn";"/index.php/The_Princess_and_the_Queen"
"/index.php/Aemma_Arryn";"appearsIn";"The Rogue Prince (Appears)"
"/index.php/Aemma_Arryn";"appearsIn";"The Princess and the Queen (Mentioned)"
"/index.php/Aemma_Arryn";"nameIs";"Aemma Arryn"
"/index.php/Aemon_Blackfyre";"hasAllegianceWith";"/index.php/House_Blackfyre"
"/index.php/Aemon_Blackfyre";"hasAllegianceWith";"House Blackfyre"
"/index.php/Aemon_Blackfyre";"bornIn";"In 183AC or 184AC"
"/index.php/Aemon_Blackfyre";"diedIn";"/index.php/Battle_of_the_Redgrass_Field"
"/index.php/Aemon_Blackfyre";"diedIn";"In 196AC, at Redgrass Field"
"/index.php/Aemon_Blackfyre";"appearsIn";"/index.php/The_Sworn_Sword"
"/index.php/Aemon_Blackfyre";"appearsIn";"/index.php/The_Mystery_Knight"
"/index.php/Aemon_Blackfyre";"appearsIn";"/index.php/A_Storm_of_Swords"
"/index.php/Aemon_Blackfyre";"appearsIn";"The Sworn Sword (mentioned)"
"/index.php/Aemon_Blackfyre";"appearsIn";"The Mystery Knight (mentioned)"
"/index.php/Aemon_Blackfyre";"appearsIn";"A Storm of Swords (mentioned)"
"/index.php/Aemon_Blackfyre";"nameIs";"Aemon Blackfyre"
"/index.php/Aemon_Costayne";"hasAllegianceWith";"/index.php/House_Costayne"
"/index.php/Aemon_Costayne";"hasAllegianceWith";"House Costayne"
"/index.php/Aemon_Costayne";"Culture";"/index.php/Westeros"
"/index.php/Aemon_Costayne";"Culture";"Westeros"
"/index.php/Aemon_Costayne";"appearsIn";"/index.php/A_Storm_of_Swords"
"/index.php/Aemon_Costayne";"appearsIn";"A Storm of Swords"
"/index.php/Aemon_Costayne";"nameIs";"Aemon Costayne"
"/index.php/Aemon_Estermont";"titlesIs";"Ser"
"/index.php/Aemon_Estermont";"hasAllegianceWith";"/index.php/House_Estermont"
"/index.php/Aemon_Estermont";"hasAllegianceWith";"House Estermont"
"/index.php/Aemon_Estermont";"appearsIn";"/index.php/A_Clash_of_Kings"
"/index.php/Aemon_Estermont";"appearsIn";"/index.php/A_Storm_of_Swords"
"/index.php/Aemon_Estermont";"appearsIn";"/index.php/A_Feast_for_Crows"
"/index.php/Aemon_Estermont";"appearsIn";"/index.php/A_Dance_with_Dragons"
"/index.php/Aemon_Estermont";"appearsIn";"A Clash of Kings (Appears)"
"/index.php/Aemon_Estermont";"appearsIn";"A Storm of Swords (Appears)"
"/index.php/Aemon_Estermont";"appearsIn";"A Feast for Crows (Mentioned)"
"/index.php/Aemon_Estermont";"appearsIn";"A Dance with Dragons (Mentioned)"
"/index.php/Aemon_Estermont";"nameIs";"Aemon Estermont"
"/index.php/Aemon_Rivers";"titlesIs";"Ser"
"/index.php/Aemon_Rivers";"hasAllegianceWith";"/index.php/House_Frey"
"/index.php/Aemon_Rivers";"hasAllegianceWith";"House Frey"
"/index.php/Aemon_Rivers";"appearsIn";"/index.php/A_Clash_of_Kings"
"/index.php/Aemon_Rivers";"appearsIn";"/index.php/A_Storm_of_Swords"
"/index.php/Aemon_Rivers";"appearsIn";"/index.php/A_Feast_for_Crows"
"/index.php/Aemon_Rivers";"appearsIn";"A Clash of Kings (Mentioned)"
"/index.php/Aemon_Rivers";"appearsIn";"A Storm of Swords (Mentioned)"
"/index.php/Aemon_Rivers";"appearsIn";"A Feast for Crows (Mentioned)"
"/index.php/Aemon_Rivers";"nameIs";"Aemon Rivers"
"/index.php/Maester_Aemon";"hasAlias";"Aemon Targaryen"
"/index.php/Maester_Aemon";"hasAlias";"Maester Aemon"
"/index.php/Maester_Aemon";"hasAlias";"Uncle Maester"
"/index.php/Maester_Aemon";"titlesIs";"/index.php/Maester"
"/index.php/Maester_Aemon";"titlesIs";"Maester"
"/index.php/Maester_Aemon";"hasAllegianceWith";"/index.php/Night%27s_Watch"
"/index.php/Maester_Aemon";"hasAllegianceWith";"Night's Watch"
"/index.php/Maester_Aemon";"bornIn";"/index.php/King%27s_Landing"
"/index.php/Maester_Aemon";"bornIn";"In 198AC, at King's Landing"
"/index.php/Maester_Aemon";"diedIn";"/index.php/Cinnamon_Wind"
"/index.php/Maester_Aemon";"diedIn";"/index.php/Dorne"
"/index.php/Maester_Aemon";"diedIn";"/index.php/Summer_Sea"
"/index.php/Maester_Aemon";"diedIn";"In 300AC, at the Cinnamon Wind, off the coast of Dorne, at the Summer Sea"
"/index.php/Maester_Aemon";"appearsIn";"/index.php/The_Hedge_Knight"
"/index.php/Maester_Aemon";"appearsIn";"/index.php/The_Sworn_Sword"
"/index.php/Maester_Aemon";"appearsIn";"/index.php/The_Mystery_Knight"
"/index.php/Maester_Aemon";"appearsIn";"/index.php/A_Game_of_Thrones"
"/index.php/Maester_Aemon";"appearsIn";"/index.php/A_Clash_of_Kings"
"/index.php/Maester_Aemon";"appearsIn";"/index.php/A_Storm_of_Swords"
"/index.php/Maester_Aemon";"appearsIn";"/index.php/A_Feast_for_Crows"
"/index.php/Maester_Aemon";"appearsIn";"/index.php/A_Dance_with_Dragons"
"/index.php/Maester_Aemon";"appearsIn";"The Hedge Knight (Mentioned)"
"/index.php/Maester_Aemon";"appearsIn";"The Sworn Sword (Mentioned)"
"/index.php/Maester_Aemon";"appearsIn";"The Mystery Knight (Mentioned)"
"/index.php/Maester_Aemon";"appearsIn";"A Game of Thrones (Appears)"
"/index.php/Maester_Aemon";"appearsIn";"A Clash of Kings (Mentioned)"
"/index.php/Maester_Aemon";"appearsIn";"A Storm of Swords (Appears)"
"/index.php/Maester_Aemon";"appearsIn";"A Feast for Crows (Appears)"
"/index.php/Maester_Aemon";"appearsIn";"A Dance with Dragons (Mentioned)"
"/index.php/Maester_Aemon";"Played by";"Peter Vaughan"
"/index.php/Maester_Aemon";"appearsInSeason";"/index.php/Game_of_Thrones_-_Season_1"
"/index.php/Maester_Aemon";"appearsInSeason";"/index.php/Game_of_Thrones_-_Season_3"
"/index.php/Maester_Aemon";"appearsInSeason";"/index.php/Game_of_Thrones_-_Season_4"
"/index.php/Maester_Aemon";"appearsInSeason";"Season 1 | Season 3 | Season 4"
"/index.php/Maester_Aemon";"nameIs";"Aemon Targaryen (son of Maekar I)"
"/index.php/Aemond_Targaryen";"hasAlias";"Aemond One-Eye"
"/index.php/Aemond_Targaryen";"hasAlias";"Aemond the Kinslayer"
"/index.php/Aemond_Targaryen";"titlesIs";"/index.php/Regent"
"/index.php/Aemond_Targaryen";"titlesIs";"Prince"
"/index.php/Aemond_Targaryen";"titlesIs";"Protector of the Realm"
"/index.php/Aemond_Targaryen";"titlesIs";"Prince Regent"
"/index.php/Aemond_Targaryen";"hasAllegianceWith";"/index.php/House_Targaryen"
"/index.php/Aemond_Targaryen";"hasAllegianceWith";"/index.php/The_greens"
"/index.php/Aemond_Targaryen";"hasAllegianceWith";"House Targaryen"
"/index.php/Aemond_Targaryen";"hasAllegianceWith";"The greens"
"/index.php/Aemond_Targaryen";"hasRace";"/index.php/Valyria"
"/index.php/Aemond_Targaryen";"hasRace";"Valyrian"
"/index.php/Aemond_Targaryen";"Culture";"/index.php/Valyria"
"/index.php/Aemond_Targaryen";"Culture";"Valyrian"
"/index.php/Aemond_Targaryen";"bornIn";"In 110AC"
"/index.php/Aemond_Targaryen";"diedIn";"/index.php/Gods_Eye"
"/index.php/Aemond_Targaryen";"diedIn";"In 130AC, at the Gods Eye"
"/index.php/Aemond_Targaryen";"appearsIn";"/index.php/The_Rogue_Prince"
"/index.php/Aemond_Targaryen";"appearsIn";"/index.php/The_Princess_and_the_Queen"
"/index.php/Aemond_Targaryen";"appearsIn";"/index.php/A_Dance_with_Dragons"
"/index.php/Aemond_Targaryen";"appearsIn";"The Rogue Prince (Appears)"
"/index.php/Aemond_Targaryen";"appearsIn";"The Princess and the Queen (Appears)"
"/index.php/Aemond_Targaryen";"appearsIn";"A Dance with Dragons (Mentioned)"
"/index.php/Aemond_Targaryen";"nameIs";"Aemond Targaryen"
"/index.php/Aenys_Frey";"titlesIs";"Ser"
"/index.php/Aenys_Frey";"hasAllegianceWith";"/index.php/House_Frey"
"/index.php/Aenys_Frey";"hasAllegianceWith";"House Frey"
"/index.php/Aenys_Frey";"bornIn";"In or between 240AC and 247AC"
"/index.php/Aenys_Frey";"diedIn";"/index.php/Winterfell"
"/index.php/Aenys_Frey";"diedIn";"In 300AC, at Near Winterfell"
"/index.php/Aenys_Frey";"spouse";"/index.php/Tyana_Wylde"
"/index.php/Aenys_Frey";"spouse";"Tyana Wylde"
"/index.php/Aenys_Frey";"appearsIn";"/index.php/A_Game_of_Thrones"
"/index.php/Aenys_Frey";"appearsIn";"/index.php/A_Clash_of_Kings"
"/index.php/Aenys_Frey";"appearsIn";"/index.php/A_Storm_of_Swords"
"/index.php/Aenys_Frey";"appearsIn";"/index.php/A_Feast_for_Crows"
"/index.php/Aenys_Frey";"appearsIn";"/index.php/A_Dance_with_Dragons"
"/index.php/Aenys_Frey";"appearsIn";"A Game of Thrones (Appears)"
"/index.php/Aenys_Frey";"appearsIn";"A Clash of Kings (Appears)"
"/index.php/Aenys_Frey";"appearsIn";"A Storm of Swords (Appears)"
"/index.php/Aenys_Frey";"appearsIn";"A Feast for Crows (Mentioned)"
"/index.php/Aenys_Frey";"appearsIn";"A Dance with Dragons (Appears)"
"/index.php/Aenys_Frey";"nameIs";"Aenys Frey"
"/index.php/Aenys_I_Targaryen";"reigned";"37-42 AC"
"/index.php/Aenys_I_Targaryen";"fullNameIs";"Aenys Targaryen First of His Name"
"/index.php/Aenys_I_Targaryen";"otherTitles";"/index.php/Iron_Throne"
"/index.php/Aenys_I_Targaryen";"otherTitles";"/index.php/Seven_Kingdoms"
"/index.php/Aenys_I_Targaryen";"otherTitles";"King of the Seven Kingdoms"
"/index.php/Aenys_I_Targaryen";"bornIn";"/index.php/Dragonstone"
"/index.php/Aenys_I_Targaryen";"bornIn";"7AC, at Dragonstone"
"/index.php/Aenys_I_Targaryen";"diedIn";"/index.php/Dragonstone"
"/index.php/Aenys_I_Targaryen";"diedIn";"42AC, at Dragonstone"
"/index.php/Aenys_I_Targaryen";"belongsToRoyalHouse";"/index.php/House_Targaryen"
"/index.php/Aenys_I_Targaryen";"belongsToRoyalHouse";"House Targaryen"
"/index.php/Aenys_I_Targaryen";"predecessorIs";"/index.php/Aegon_I_Targaryen"
"/index.php/Aenys_I_Targaryen";"predecessorIs";"Aegon I Targaryen"
"/index.php/Aenys_I_Targaryen";"sucessorIs";"/index.php/Maegor_I_Targaryen"
"/index.php/Aenys_I_Targaryen";"sucessorIs";"Maegor I Targaryen"
"/index.php/Aenys_I_Targaryen";"queenIs";"/index.php/Alyssa_Velaryon"
"/index.php/Aenys_I_Targaryen";"queenIs";"Alyssa Velaryon"
"/index.php/Aenys_I_Targaryen";"hasIssue";"/index.php/Jaehaerys_I_Targaryen"
"/index.php/Aenys_I_Targaryen";"hasIssue";"/index.php/Alysanne_Targaryen"
"/index.php/Aenys_I_Targaryen";"hasIssue";"/index.php/Rhaena_Targaryen_(daughter_of_Aenys_I)"
"/index.php/Aenys_I_Targaryen";"hasIssue";"Jaehaerys I Targaryen"
"/index.php/Aenys_I_Targaryen";"hasIssue";"Alysanne Targaryen"
"/index.php/Aenys_I_Targaryen";"hasIssue";"Rhaena Targaryen"
"/index.php/Aenys_I_Targaryen";"father";"/index.php/Aegon_I_Targaryen"
"/index.php/Aenys_I_Targaryen";"father";"Aegon I Targaryen"
"/index.php/Aenys_I_Targaryen";"motherIs";"/index.php/Rhaenys_Targaryen"
"/index.php/Aenys_I_Targaryen";"motherIs";"Rhaenys Targaryen"
"/index.php/Aenys_I_Targaryen";"appearsIn";"/index.php/A_Game_of_Thrones"
"/index.php/Aenys_I_Targaryen";"appearsIn";"A Game of Thrones (Mentioned)"
"/index.php/Aenys_I_Targaryen";"nameIs";"Aenys I Targaryen"
"/index.php/Aerion_Targaryen";"hasAlias";"Brightflame"
"/index.php/Aerion_Targaryen";"hasAlias";"Aerion the Monstrous"
"/index.php/Aerion_Targaryen";"hasAlias";"The Bright Prince"
"/index.php/Aerion_Targaryen";"hasAlias";"The Prince Who Thought He Was a Dragon"
"/index.php/Aerion_Targaryen";"titlesIs";"Prince"
"/index.php/Aerion_Targaryen";"hasAllegianceWith";"/index.php/House_Targaryen"
"/index.php/Aerion_Targaryen";"hasAllegianceWith";"/index.php/Second_Sons"
"/index.php/Aerion_Targaryen";"hasAllegianceWith";"House Targaryen"
"/index.php/Aerion_Targaryen";"hasAllegianceWith";"Second Sons"
"/index.php/Aerion_Targaryen";"Culture";"/index.php/Valyrian"
"/index.php/Aerion_Targaryen";"Culture";"Valyrian"
"/index.php/Aerion_Targaryen";"bornIn";"In or between 191AC and 194AC"
"/index.php/Aerion_Targaryen";"diedIn";"In 232AC"
"/index.php/Aerion_Targaryen";"appearsIn";"/index.php/The_Hedge_Knight"
"/index.php/Aerion_Targaryen";"appearsIn";"/index.php/The_Sworn_Sword"
"/index.php/Aerion_Targaryen";"appearsIn";"/index.php/The_Mystery_Knight"
"/index.php/Aerion_Targaryen";"appearsIn";"/index.php/A_Clash_of_Kings"
"/index.php/Aerion_Targaryen";"appearsIn";"/index.php/A_Storm_of_Swords"
"/index.php/Aerion_Targaryen";"appearsIn";"/index.php/A_Dance_with_Dragons"
"/index.php/Aerion_Targaryen";"appearsIn";"The Hedge Knight (Appears)"
"/index.php/Aerion_Targaryen";"appearsIn";"The Sworn Sword (Mentioned)"
"/index.php/Aerion_Targaryen";"appearsIn";"The Mystery Knight (Mentioned)"
"/index.php/Aerion_Targaryen";"appearsIn";"A Clash of Kings (Mentioned)"
"/index.php/Aerion_Targaryen";"appearsIn";"A Storm of Swords (Mentioned)"
"/index.php/Aerion_Targaryen";"appearsIn";"A Dance with Dragons (Mentioned)"
"/index.php/Aerion_Targaryen";"nameIs";"Aerion Targaryen"
"/index.php/Aeron_Greyjoy";"hasAlias";"The Damphair"
"/index.php/Aeron_Greyjoy";"hasAlias";"Aeron Damphair"
"/index.php/Aeron_Greyjoy";"titlesIs";"/index.php/Golden_Storm"
"/index.php/Aeron_Greyjoy";"titlesIs";"Priest of the Drowned God"
"/index.php/Aeron_Greyjoy";"titlesIs";"Captain of the Golden Storm (formerly)"
"/index.php/Aeron_Greyjoy";"hasAllegianceWith";"/index.php/House_Greyjoy"
"/index.php/Aeron_Greyjoy";"hasAllegianceWith";"/index.php/Drowned_Men"
"/index.php/Aeron_Greyjoy";"hasAllegianceWith";"House Greyjoy"
"/index.php/Aeron_Greyjoy";"hasAllegianceWith";"Drowned Men"
"/index.php/Aeron_Greyjoy";"Culture";"/index.php/Ironmen"
"/index.php/Aeron_Greyjoy";"Culture";"Ironmen"
"/index.php/Aeron_Greyjoy";"bornIn";"/index.php/Pyke"
"/index.php/Aeron_Greyjoy";"bornIn";"In or before 273AC, at Pyke"
"/index.php/Aeron_Greyjoy";"appearsIn";"/index.php/A_Game_of_Thrones"
"/index.php/Aeron_Greyjoy";"appearsIn";"/index.php/A_Clash_of_Kings"
"/index.php/Aeron_Greyjoy";"appearsIn";"/index.php/A_Storm_of_Swords"
"/index.php/Aeron_Greyjoy";"appearsIn";"/index.php/A_Feast_for_Crows"
"/index.php/Aeron_Greyjoy";"appearsIn";"/index.php/A_Dance_with_Dragons"
"/index.php/Aeron_Greyjoy";"appearsIn";"/index.php/The_Winds_of_Winter"
"/index.php/Aeron_Greyjoy";"appearsIn";"A Game of Thrones (Mentioned)"
"/index.php/Aeron_Greyjoy";"appearsIn";"A Clash of Kings (Appears)"
"/index.php/Aeron_Greyjoy";"appearsIn";"A Storm of Swords (Mentioned)"
"/index.php/Aeron_Greyjoy";"appearsIn";"A Feast for Crows (POV)"
"/index.php/Aeron_Greyjoy";"appearsIn";"A Dance with Dragons (Mentioned)"
"/index.php/Aeron_Greyjoy";"appearsIn";"The Winds of Winter (POV)"
"/index.php/Aeron_Greyjoy";"nameIs";"Aeron Greyjoy"
"/index.php/Aerys_I_Targaryen";"reigned";"209AC - 221AC"
"/index.php/Aerys_I_Targaryen";"fullNameIs";"Aerys Targaryen First of His Name"
"/index.php/Aerys_I_Targaryen";"otherTitles";"/index.php/Seven_Kingdoms"
"/index.php/Aerys_I_Targaryen";"otherTitles";"King of the Seven Kingdoms"
"/index.php/Aerys_I_Targaryen";"bornIn";"/index.php/King%27s_Landing"
"/index.php/Aerys_I_Targaryen";"bornIn";"between 170AC and 176AC, at King's Landing"
"/index.php/Aerys_I_Targaryen";"diedIn";"221AC"
"/index.php/Aerys_I_Targaryen";"belongsToRoyalHouse";"/index.php/House_Targaryen"
"/index.php/Aerys_I_Targaryen";"belongsToRoyalHouse";"House Targaryen"
"/index.php/Aerys_I_Targaryen";"predecessorIs";"/index.php/Daeron_II_Targaryen"
"/index.php/Aerys_I_Targaryen";"predecessorIs";"Daeron II Targaryen"
"/index.php/Aerys_I_Targaryen";"heirIs";"/index.php/Rhaegel_Targaryen"
"/index.php/Aerys_I_Targaryen";"heirIs";"/index.php/Maekar_I_Targaryen"
"/index.php/Aerys_I_Targaryen";"heirIs";"Prince Rhaegel Targaryen"
"/index.php/Aerys_I_Targaryen";"heirIs";"Maekar I Targaryen"
"/index.php/Aerys_I_Targaryen";"sucessorIs";"/index.php/Maekar_I_Targaryen"
"/index.php/Aerys_I_Targaryen";"sucessorIs";"Maekar I Targaryen"
"/index.php/Aerys_I_Targaryen";"queenIs";"/index.php/Aelinor_Targaryen"
"/index.php/Aerys_I_Targaryen";"queenIs";"Aelinor Targaryen"
"/index.php/Aerys_I_Targaryen";"hasIssue";"None"
"/index.php/Aerys_I_Targaryen";"father";"/index.php/Daeron_II_Targaryen"
"/index.php/Aerys_I_Targaryen";"father";"Daeron II Targaryen"
"/index.php/Aerys_I_Targaryen";"motherIs";"/index.php/Myriah_Martell"
"/index.php/Aerys_I_Targaryen";"motherIs";"Myriah Martell"
"/index.php/Aerys_I_Targaryen";"appearsIn";"/index.php/The_Hedge_Knight"
"/index.php/Aerys_I_Targaryen";"appearsIn";"/index.php/The_Sworn_Sword"
"/index.php/Aerys_I_Targaryen";"appearsIn";"/index.php/The_Mystery_Knight"
"/index.php/Aerys_I_Targaryen";"appearsIn";"/index.php/A_Game_of_Thrones"
"/index.php/Aerys_I_Targaryen";"appearsIn";"The Hedge Knight (Mentioned)"
"/index.php/Aerys_I_Targaryen";"appearsIn";"The Sworn Sword (Mentioned)"
"/index.php/Aerys_I_Targaryen";"appearsIn";"The Mystery Knight (Mentioned)"
"/index.php/Aerys_I_Targaryen";"appearsIn";"A Game of Thrones (Mentioned)"
"/index.php/Aerys_I_Targaryen";"nameIs";"Aerys I Targaryen"
"/index.php/Aerys_II_Targaryen";"reigned";"262AC - 283AC"
"/index.php/Aerys_II_Targaryen";"fullNameIs";"Aerys Targaryen Second of His Name"
"/index.php/Aerys_II_Targaryen";"hasAlias";"The Mad King"
"/index.php/Aerys_II_Targaryen";"hasAlias";"King Scab"
"/index.php/Aerys_II_Targaryen";"hasAlias";"The Old King"
"/index.php/Aerys_II_Targaryen";"otherTitles";"King of the Seven Kingdoms"
"/index.php/Aerys_II_Targaryen";"bornIn";"/index.php/King%27s_Landing"
"/index.php/Aerys_II_Targaryen";"bornIn";"242AC or 243AC, at King's Landing"
"/index.php/Aerys_II_Targaryen";"diedIn";"/index.php/Red_Keep"
