"Sujeito";"Predicado";"Objeto"
"/index.php/Aegon_Targaryen";"Died";"/index.php/Jon_Connington"
"/index.php/Aegon_Targaryen";"Died";"In 283AC, supposedly, at King's Landing (Put into question by the appearance of a youth claimed to be the survived prince, backed up by Prince Rhaegars former friend Jon Connington)"
"/index.php/Aegon_Targaryen";"Book(s)";"/index.php/A_Game_of_Thrones"
"/index.php/Aegon_Targaryen";"Book(s)";"/index.php/A_Clash_of_Kings"
"/index.php/Aegon_Targaryen";"Book(s)";"/index.php/A_Storm_of_Swords"
"/index.php/Aegon_Targaryen";"Book(s)";"/index.php/A_Feast_for_Crows"
"/index.php/Aegon_Targaryen";"Book(s)";"/index.php/A_Dance_with_Dragons"
"/index.php/Aegon_Targaryen";"Book(s)";"A Game of Thrones (Mentioned)"
"/index.php/Aegon_Targaryen";"Book(s)";"A Clash of Kings (Mentioned)"
"/index.php/Aegon_Targaryen";"Book(s)";"A Storm of Swords (Mentioned)"
"/index.php/Aegon_Targaryen";"Book(s)";"A Feast for Crows (Mentioned)"
"/index.php/Aegon_Targaryen";"Book(s)";"A Dance with Dragons (Appears)"
"/index.php/Aegon_Targaryen";"name";"Aegon Targaryen"
"/index.php/Aegor_Rivers";"Alias";"Bittersteel"
"/index.php/Aegor_Rivers";"Title";"/index.php/Knight"
"/index.php/Aegor_Rivers";"Title";"Ser"
"/index.php/Aegor_Rivers";"Allegiance";"/index.php/House_Blackfyre"
"/index.php/Aegor_Rivers";"Allegiance";"/index.php/Second_Sons"
"/index.php/Aegor_Rivers";"Allegiance";"/index.php/Golden_Company"
"/index.php/Aegor_Rivers";"Allegiance";"House Blackfyre"
"/index.php/Aegor_Rivers";"Allegiance";"Second Sons"
"/index.php/Aegor_Rivers";"Allegiance";"Golden Company"
"/index.php/Aegor_Rivers";"Born";"In 171AC or 172AC"
"/index.php/Aegor_Rivers";"Died";"/index.php/Essos"
"/index.php/Aegor_Rivers";"Died";"In or after 236AC, at Essos"
"/index.php/Aegor_Rivers";"Book(s)";"/index.php/The_Sworn_Sword"
"/index.php/Aegor_Rivers";"Book(s)";"/index.php/The_Mystery_Knight"
"/index.php/Aegor_Rivers";"Book(s)";"/index.php/A_Feast_for_Crows"
"/index.php/Aegor_Rivers";"Book(s)";"/index.php/A_Dance_with_Dragons"
"/index.php/Aegor_Rivers";"Book(s)";"The Sworn Sword (Mentioned)"
"/index.php/Aegor_Rivers";"Book(s)";"The Mystery Knight (Mentioned)"
"/index.php/Aegor_Rivers";"Book(s)";"A Feast for Crows (Mentioned)"
"/index.php/Aegor_Rivers";"Book(s)";"A Dance with Dragons (Mentioned)"
"/index.php/Aegor_Rivers";"name";"Aegor Rivers"
"/index.php/Aelinor_Targaryen";"Title";"Queen"
"/index.php/Aelinor_Targaryen";"Allegiance";"/index.php/House_Targaryen"
"/index.php/Aelinor_Targaryen";"Allegiance";"House Targaryen"
"/index.php/Aelinor_Targaryen";"Culture";"/index.php/Valyrian"
"/index.php/Aelinor_Targaryen";"Culture";"Valyrian"
"/index.php/Aelinor_Targaryen";"Spouse";"/index.php/Aerys_I_Targaryen"
"/index.php/Aelinor_Targaryen";"Spouse";"Aerys I Targaryen"
"/index.php/Aelinor_Targaryen";"Book(s)";"/index.php/The_Sworn_Sword"
"/index.php/Aelinor_Targaryen";"Book(s)";"The Sworn Sword (Mentioned)"
"/index.php/Aelinor_Targaryen";"name";"Aelinor Targaryen"
"/index.php/Aemma_Arryn";"Title";"Queen"
"/index.php/Aemma_Arryn";"Allegiance";"/index.php/House_Arryn"
"/index.php/Aemma_Arryn";"Allegiance";"/index.php/House_Targaryen"
"/index.php/Aemma_Arryn";"Allegiance";"House Arryn"
"/index.php/Aemma_Arryn";"Allegiance";"House Targaryen"
"/index.php/Aemma_Arryn";"Born";"In 82AC or before"
"/index.php/Aemma_Arryn";"Died";"In 105AC"
"/index.php/Aemma_Arryn";"Spouse";"/index.php/Viserys_I_Targaryen"
"/index.php/Aemma_Arryn";"Spouse";"Viserys I Targaryen"
"/index.php/Aemma_Arryn";"Book(s)";"/index.php/The_Rogue_Prince"
"/index.php/Aemma_Arryn";"Book(s)";"/index.php/The_Princess_and_the_Queen"
"/index.php/Aemma_Arryn";"Book(s)";"The Rogue Prince (Appears)"
"/index.php/Aemma_Arryn";"Book(s)";"The Princess and the Queen (Mentioned)"
"/index.php/Aemma_Arryn";"name";"Aemma Arryn"
"/index.php/Aemon_Blackfyre";"Allegiance";"/index.php/House_Blackfyre"
"/index.php/Aemon_Blackfyre";"Allegiance";"House Blackfyre"
"/index.php/Aemon_Blackfyre";"Born";"In 183AC or 184AC"
"/index.php/Aemon_Blackfyre";"Died";"/index.php/Battle_of_the_Redgrass_Field"
"/index.php/Aemon_Blackfyre";"Died";"In 196AC, at Redgrass Field"
"/index.php/Aemon_Blackfyre";"Book(s)";"/index.php/The_Sworn_Sword"
"/index.php/Aemon_Blackfyre";"Book(s)";"/index.php/The_Mystery_Knight"
"/index.php/Aemon_Blackfyre";"Book(s)";"/index.php/A_Storm_of_Swords"
"/index.php/Aemon_Blackfyre";"Book(s)";"The Sworn Sword (mentioned)"
"/index.php/Aemon_Blackfyre";"Book(s)";"The Mystery Knight (mentioned)"
"/index.php/Aemon_Blackfyre";"Book(s)";"A Storm of Swords (mentioned)"
"/index.php/Aemon_Blackfyre";"name";"Aemon Blackfyre"
"/index.php/Aemon_Costayne";"Allegiance";"/index.php/House_Costayne"
"/index.php/Aemon_Costayne";"Allegiance";"House Costayne"
"/index.php/Aemon_Costayne";"Culture";"/index.php/Westeros"
"/index.php/Aemon_Costayne";"Culture";"Westeros"
"/index.php/Aemon_Costayne";"Book(s)";"/index.php/A_Storm_of_Swords"
"/index.php/Aemon_Costayne";"Book(s)";"A Storm of Swords"
"/index.php/Aemon_Costayne";"name";"Aemon Costayne"
"/index.php/Aemon_Estermont";"Title";"Ser"
"/index.php/Aemon_Estermont";"Allegiance";"/index.php/House_Estermont"
"/index.php/Aemon_Estermont";"Allegiance";"House Estermont"
"/index.php/Aemon_Estermont";"Book(s)";"/index.php/A_Clash_of_Kings"
"/index.php/Aemon_Estermont";"Book(s)";"/index.php/A_Storm_of_Swords"
"/index.php/Aemon_Estermont";"Book(s)";"/index.php/A_Feast_for_Crows"
"/index.php/Aemon_Estermont";"Book(s)";"/index.php/A_Dance_with_Dragons"
"/index.php/Aemon_Estermont";"Book(s)";"A Clash of Kings (Appears)"
"/index.php/Aemon_Estermont";"Book(s)";"A Storm of Swords (Appears)"
"/index.php/Aemon_Estermont";"Book(s)";"A Feast for Crows (Mentioned)"
"/index.php/Aemon_Estermont";"Book(s)";"A Dance with Dragons (Mentioned)"
"/index.php/Aemon_Estermont";"name";"Aemon Estermont"
"/index.php/Aemon_Rivers";"Title";"Ser"
"/index.php/Aemon_Rivers";"Allegiance";"/index.php/House_Frey"
"/index.php/Aemon_Rivers";"Allegiance";"House Frey"
"/index.php/Aemon_Rivers";"Book(s)";"/index.php/A_Clash_of_Kings"
"/index.php/Aemon_Rivers";"Book(s)";"/index.php/A_Storm_of_Swords"
"/index.php/Aemon_Rivers";"Book(s)";"/index.php/A_Feast_for_Crows"
"/index.php/Aemon_Rivers";"Book(s)";"A Clash of Kings (Mentioned)"
"/index.php/Aemon_Rivers";"Book(s)";"A Storm of Swords (Mentioned)"
"/index.php/Aemon_Rivers";"Book(s)";"A Feast for Crows (Mentioned)"
"/index.php/Aemon_Rivers";"name";"Aemon Rivers"
"/index.php/Maester_Aemon";"Alias";"Aemon Targaryen"
"/index.php/Maester_Aemon";"Alias";"Maester Aemon"
"/index.php/Maester_Aemon";"Alias";"Uncle Maester"
"/index.php/Maester_Aemon";"Title";"/index.php/Maester"
"/index.php/Maester_Aemon";"Title";"Maester"
"/index.php/Maester_Aemon";"Allegiance";"/index.php/Night%27s_Watch"
"/index.php/Maester_Aemon";"Allegiance";"Night's Watch"
"/index.php/Maester_Aemon";"Born";"/index.php/King%27s_Landing"
"/index.php/Maester_Aemon";"Born";"In 198AC, at King's Landing"
"/index.php/Maester_Aemon";"Died";"/index.php/Cinnamon_Wind"
"/index.php/Maester_Aemon";"Died";"/index.php/Dorne"
"/index.php/Maester_Aemon";"Died";"/index.php/Summer_Sea"
"/index.php/Maester_Aemon";"Died";"In 300AC, at the Cinnamon Wind, off the coast of Dorne, at the Summer Sea"
"/index.php/Maester_Aemon";"Book(s)";"/index.php/The_Hedge_Knight"
"/index.php/Maester_Aemon";"Book(s)";"/index.php/The_Sworn_Sword"
"/index.php/Maester_Aemon";"Book(s)";"/index.php/The_Mystery_Knight"
"/index.php/Maester_Aemon";"Book(s)";"/index.php/A_Game_of_Thrones"
"/index.php/Maester_Aemon";"Book(s)";"/index.php/A_Clash_of_Kings"
"/index.php/Maester_Aemon";"Book(s)";"/index.php/A_Storm_of_Swords"
"/index.php/Maester_Aemon";"Book(s)";"/index.php/A_Feast_for_Crows"
"/index.php/Maester_Aemon";"Book(s)";"/index.php/A_Dance_with_Dragons"
"/index.php/Maester_Aemon";"Book(s)";"The Hedge Knight (Mentioned)"
"/index.php/Maester_Aemon";"Book(s)";"The Sworn Sword (Mentioned)"
"/index.php/Maester_Aemon";"Book(s)";"The Mystery Knight (Mentioned)"
"/index.php/Maester_Aemon";"Book(s)";"A Game of Thrones (Appears)"
"/index.php/Maester_Aemon";"Book(s)";"A Clash of Kings (Mentioned)"
"/index.php/Maester_Aemon";"Book(s)";"A Storm of Swords (Appears)"
"/index.php/Maester_Aemon";"Book(s)";"A Feast for Crows (Appears)"
"/index.php/Maester_Aemon";"Book(s)";"A Dance with Dragons (Mentioned)"
"/index.php/Maester_Aemon";"Played by";"Peter Vaughan"
"/index.php/Maester_Aemon";"TV series";"/index.php/Game_of_Thrones_-_Season_1"
"/index.php/Maester_Aemon";"TV series";"/index.php/Game_of_Thrones_-_Season_3"
"/index.php/Maester_Aemon";"TV series";"/index.php/Game_of_Thrones_-_Season_4"
"/index.php/Maester_Aemon";"TV series";"Season 1 | Season 3 | Season 4"
"/index.php/Maester_Aemon";"name";"Aemon Targaryen (son of Maekar I)"
"/index.php/Aemond_Targaryen";"Alias";"Aemond One-Eye"
"/index.php/Aemond_Targaryen";"Alias";"Aemond the Kinslayer"
"/index.php/Aemond_Targaryen";"Title";"/index.php/Regent"
"/index.php/Aemond_Targaryen";"Title";"Prince"
"/index.php/Aemond_Targaryen";"Title";"Protector of the Realm"
"/index.php/Aemond_Targaryen";"Title";"Prince Regent"
"/index.php/Aemond_Targaryen";"Allegiance";"/index.php/House_Targaryen"
"/index.php/Aemond_Targaryen";"Allegiance";"/index.php/The_greens"
"/index.php/Aemond_Targaryen";"Allegiance";"House Targaryen"
"/index.php/Aemond_Targaryen";"Allegiance";"The greens"
"/index.php/Aemond_Targaryen";"Race";"/index.php/Valyria"
"/index.php/Aemond_Targaryen";"Race";"Valyrian"
"/index.php/Aemond_Targaryen";"Culture";"/index.php/Valyria"
"/index.php/Aemond_Targaryen";"Culture";"Valyrian"
"/index.php/Aemond_Targaryen";"Born";"In 110AC"
"/index.php/Aemond_Targaryen";"Died";"/index.php/Gods_Eye"
"/index.php/Aemond_Targaryen";"Died";"In 130AC, at the Gods Eye"
"/index.php/Aemond_Targaryen";"Book(s)";"/index.php/The_Rogue_Prince"
"/index.php/Aemond_Targaryen";"Book(s)";"/index.php/The_Princess_and_the_Queen"
"/index.php/Aemond_Targaryen";"Book(s)";"/index.php/A_Dance_with_Dragons"
"/index.php/Aemond_Targaryen";"Book(s)";"The Rogue Prince (Appears)"
"/index.php/Aemond_Targaryen";"Book(s)";"The Princess and the Queen (Appears)"
"/index.php/Aemond_Targaryen";"Book(s)";"A Dance with Dragons (Mentioned)"
"/index.php/Aemond_Targaryen";"name";"Aemond Targaryen"
"/index.php/Aenys_Frey";"Title";"Ser"
"/index.php/Aenys_Frey";"Allegiance";"/index.php/House_Frey"
"/index.php/Aenys_Frey";"Allegiance";"House Frey"
"/index.php/Aenys_Frey";"Born";"In or between 240AC and 247AC"
"/index.php/Aenys_Frey";"Died";"/index.php/Winterfell"
"/index.php/Aenys_Frey";"Died";"In 300AC, at Near Winterfell"
"/index.php/Aenys_Frey";"Spouse";"/index.php/Tyana_Wylde"
"/index.php/Aenys_Frey";"Spouse";"Tyana Wylde"
"/index.php/Aenys_Frey";"Book(s)";"/index.php/A_Game_of_Thrones"
"/index.php/Aenys_Frey";"Book(s)";"/index.php/A_Clash_of_Kings"
"/index.php/Aenys_Frey";"Book(s)";"/index.php/A_Storm_of_Swords"
"/index.php/Aenys_Frey";"Book(s)";"/index.php/A_Feast_for_Crows"
"/index.php/Aenys_Frey";"Book(s)";"/index.php/A_Dance_with_Dragons"
"/index.php/Aenys_Frey";"Book(s)";"A Game of Thrones (Appears)"
"/index.php/Aenys_Frey";"Book(s)";"A Clash of Kings (Appears)"
"/index.php/Aenys_Frey";"Book(s)";"A Storm of Swords (Appears)"
"/index.php/Aenys_Frey";"Book(s)";"A Feast for Crows (Mentioned)"
"/index.php/Aenys_Frey";"Book(s)";"A Dance with Dragons (Appears)"
"/index.php/Aenys_Frey";"name";"Aenys Frey"
"/index.php/Aenys_I_Targaryen";"Reign";"37-42 AC"
"/index.php/Aenys_I_Targaryen";"Full Name";"Aenys Targaryen First of His Name"
"/index.php/Aenys_I_Targaryen";"Other Titles";"/index.php/Iron_Throne"
"/index.php/Aenys_I_Targaryen";"Other Titles";"/index.php/Seven_Kingdoms"
"/index.php/Aenys_I_Targaryen";"Other Titles";"King of the Seven Kingdoms"
"/index.php/Aenys_I_Targaryen";"Born in";"/index.php/Dragonstone"
"/index.php/Aenys_I_Targaryen";"Born in";"7AC, at Dragonstone"
"/index.php/Aenys_I_Targaryen";"Died in";"/index.php/Dragonstone"
"/index.php/Aenys_I_Targaryen";"Died in";"42AC, at Dragonstone"
"/index.php/Aenys_I_Targaryen";"Royal House";"/index.php/House_Targaryen"
"/index.php/Aenys_I_Targaryen";"Royal House";"House Targaryen"
"/index.php/Aenys_I_Targaryen";"Predecessor";"/index.php/Aegon_I_Targaryen"
"/index.php/Aenys_I_Targaryen";"Predecessor";"Aegon I Targaryen"
"/index.php/Aenys_I_Targaryen";"Successor";"/index.php/Maegor_I_Targaryen"
"/index.php/Aenys_I_Targaryen";"Successor";"Maegor I Targaryen"
"/index.php/Aenys_I_Targaryen";"Queen";"/index.php/Alyssa_Velaryon"
"/index.php/Aenys_I_Targaryen";"Queen";"Alyssa Velaryon"
"/index.php/Aenys_I_Targaryen";"Issue";"/index.php/Jaehaerys_I_Targaryen"
"/index.php/Aenys_I_Targaryen";"Issue";"/index.php/Alysanne_Targaryen"
"/index.php/Aenys_I_Targaryen";"Issue";"/index.php/Rhaena_Targaryen_(daughter_of_Aenys_I)"
"/index.php/Aenys_I_Targaryen";"Issue";"Jaehaerys I Targaryen"
"/index.php/Aenys_I_Targaryen";"Issue";"Alysanne Targaryen"
"/index.php/Aenys_I_Targaryen";"Issue";"Rhaena Targaryen"
"/index.php/Aenys_I_Targaryen";"Father";"/index.php/Aegon_I_Targaryen"
"/index.php/Aenys_I_Targaryen";"Father";"Aegon I Targaryen"
"/index.php/Aenys_I_Targaryen";"Mother";"/index.php/Rhaenys_Targaryen"
"/index.php/Aenys_I_Targaryen";"Mother";"Rhaenys Targaryen"
"/index.php/Aenys_I_Targaryen";"Books";"/index.php/A_Game_of_Thrones"
"/index.php/Aenys_I_Targaryen";"Books";"A Game of Thrones (Mentioned)"
"/index.php/Aenys_I_Targaryen";"name";"Aenys I Targaryen"
"/index.php/Aerion_Targaryen";"Alias";"Brightflame"
"/index.php/Aerion_Targaryen";"Alias";"Aerion the Monstrous"
"/index.php/Aerion_Targaryen";"Alias";"The Bright Prince"
"/index.php/Aerion_Targaryen";"Alias";"The Prince Who Thought He Was a Dragon"
"/index.php/Aerion_Targaryen";"Title";"Prince"
"/index.php/Aerion_Targaryen";"Allegiance";"/index.php/House_Targaryen"
"/index.php/Aerion_Targaryen";"Allegiance";"/index.php/Second_Sons"
"/index.php/Aerion_Targaryen";"Allegiance";"House Targaryen"
"/index.php/Aerion_Targaryen";"Allegiance";"Second Sons"
"/index.php/Aerion_Targaryen";"Culture";"/index.php/Valyrian"
"/index.php/Aerion_Targaryen";"Culture";"Valyrian"
"/index.php/Aerion_Targaryen";"Born";"In or between 191AC and 194AC"
"/index.php/Aerion_Targaryen";"Died";"In 232AC"
"/index.php/Aerion_Targaryen";"Book(s)";"/index.php/The_Hedge_Knight"
"/index.php/Aerion_Targaryen";"Book(s)";"/index.php/The_Sworn_Sword"
"/index.php/Aerion_Targaryen";"Book(s)";"/index.php/The_Mystery_Knight"
"/index.php/Aerion_Targaryen";"Book(s)";"/index.php/A_Clash_of_Kings"
"/index.php/Aerion_Targaryen";"Book(s)";"/index.php/A_Storm_of_Swords"
"/index.php/Aerion_Targaryen";"Book(s)";"/index.php/A_Dance_with_Dragons"
"/index.php/Aerion_Targaryen";"Book(s)";"The Hedge Knight (Appears)"
"/index.php/Aerion_Targaryen";"Book(s)";"The Sworn Sword (Mentioned)"
"/index.php/Aerion_Targaryen";"Book(s)";"The Mystery Knight (Mentioned)"
"/index.php/Aerion_Targaryen";"Book(s)";"A Clash of Kings (Mentioned)"
"/index.php/Aerion_Targaryen";"Book(s)";"A Storm of Swords (Mentioned)"
"/index.php/Aerion_Targaryen";"Book(s)";"A Dance with Dragons (Mentioned)"
"/index.php/Aerion_Targaryen";"name";"Aerion Targaryen"
"/index.php/Aeron_Greyjoy";"Alias";"The Damphair"
"/index.php/Aeron_Greyjoy";"Alias";"Aeron Damphair"
"/index.php/Aeron_Greyjoy";"Title";"/index.php/Golden_Storm"
"/index.php/Aeron_Greyjoy";"Title";"Priest of the Drowned God"
"/index.php/Aeron_Greyjoy";"Title";"Captain of the Golden Storm (formerly)"
"/index.php/Aeron_Greyjoy";"Allegiance";"/index.php/House_Greyjoy"
"/index.php/Aeron_Greyjoy";"Allegiance";"/index.php/Drowned_Men"
"/index.php/Aeron_Greyjoy";"Allegiance";"House Greyjoy"
"/index.php/Aeron_Greyjoy";"Allegiance";"Drowned Men"
"/index.php/Aeron_Greyjoy";"Culture";"/index.php/Ironmen"
"/index.php/Aeron_Greyjoy";"Culture";"Ironmen"
"/index.php/Aeron_Greyjoy";"Born";"/index.php/Pyke"
"/index.php/Aeron_Greyjoy";"Born";"In or before 273AC, at Pyke"
"/index.php/Aeron_Greyjoy";"Book(s)";"/index.php/A_Game_of_Thrones"
"/index.php/Aeron_Greyjoy";"Book(s)";"/index.php/A_Clash_of_Kings"
"/index.php/Aeron_Greyjoy";"Book(s)";"/index.php/A_Storm_of_Swords"
"/index.php/Aeron_Greyjoy";"Book(s)";"/index.php/A_Feast_for_Crows"
"/index.php/Aeron_Greyjoy";"Book(s)";"/index.php/A_Dance_with_Dragons"
"/index.php/Aeron_Greyjoy";"Book(s)";"/index.php/The_Winds_of_Winter"
"/index.php/Aeron_Greyjoy";"Book(s)";"A Game of Thrones (Mentioned)"
"/index.php/Aeron_Greyjoy";"Book(s)";"A Clash of Kings (Appears)"
"/index.php/Aeron_Greyjoy";"Book(s)";"A Storm of Swords (Mentioned)"
"/index.php/Aeron_Greyjoy";"Book(s)";"A Feast for Crows (POV)"
"/index.php/Aeron_Greyjoy";"Book(s)";"A Dance with Dragons (Mentioned)"
"/index.php/Aeron_Greyjoy";"Book(s)";"The Winds of Winter (POV)"
"/index.php/Aeron_Greyjoy";"name";"Aeron Greyjoy"
"/index.php/Aerys_I_Targaryen";"Reign";"209AC - 221AC"
"/index.php/Aerys_I_Targaryen";"Full Name";"Aerys Targaryen First of His Name"
"/index.php/Aerys_I_Targaryen";"Other Titles";"/index.php/Seven_Kingdoms"
"/index.php/Aerys_I_Targaryen";"Other Titles";"King of the Seven Kingdoms"
"/index.php/Aerys_I_Targaryen";"Born in";"/index.php/King%27s_Landing"
"/index.php/Aerys_I_Targaryen";"Born in";"between 170AC and 176AC, at King's Landing"
"/index.php/Aerys_I_Targaryen";"Died in";"221AC"
"/index.php/Aerys_I_Targaryen";"Royal House";"/index.php/House_Targaryen"
"/index.php/Aerys_I_Targaryen";"Royal House";"House Targaryen"
"/index.php/Aerys_I_Targaryen";"Predecessor";"/index.php/Daeron_II_Targaryen"
"/index.php/Aerys_I_Targaryen";"Predecessor";"Daeron II Targaryen"
"/index.php/Aerys_I_Targaryen";"Heir";"/index.php/Rhaegel_Targaryen"
"/index.php/Aerys_I_Targaryen";"Heir";"/index.php/Maekar_I_Targaryen"
"/index.php/Aerys_I_Targaryen";"Heir";"Prince Rhaegel Targaryen"
"/index.php/Aerys_I_Targaryen";"Heir";"Maekar I Targaryen"
"/index.php/Aerys_I_Targaryen";"Successor";"/index.php/Maekar_I_Targaryen"
"/index.php/Aerys_I_Targaryen";"Successor";"Maekar I Targaryen"
"/index.php/Aerys_I_Targaryen";"Queen";"/index.php/Aelinor_Targaryen"
"/index.php/Aerys_I_Targaryen";"Queen";"Aelinor Targaryen"
"/index.php/Aerys_I_Targaryen";"Issue";"None"
"/index.php/Aerys_I_Targaryen";"Father";"/index.php/Daeron_II_Targaryen"
"/index.php/Aerys_I_Targaryen";"Father";"Daeron II Targaryen"
"/index.php/Aerys_I_Targaryen";"Mother";"/index.php/Myriah_Martell"
"/index.php/Aerys_I_Targaryen";"Mother";"Myriah Martell"
"/index.php/Aerys_I_Targaryen";"Books";"/index.php/The_Hedge_Knight"
"/index.php/Aerys_I_Targaryen";"Books";"/index.php/The_Sworn_Sword"
"/index.php/Aerys_I_Targaryen";"Books";"/index.php/The_Mystery_Knight"
"/index.php/Aerys_I_Targaryen";"Books";"/index.php/A_Game_of_Thrones"
"/index.php/Aerys_I_Targaryen";"Books";"The Hedge Knight (Mentioned)"
"/index.php/Aerys_I_Targaryen";"Books";"The Sworn Sword (Mentioned)"
"/index.php/Aerys_I_Targaryen";"Books";"The Mystery Knight (Mentioned)"
"/index.php/Aerys_I_Targaryen";"Books";"A Game of Thrones (Mentioned)"
"/index.php/Aerys_I_Targaryen";"name";"Aerys I Targaryen"
"/index.php/Aerys_II_Targaryen";"Reign";"262AC - 283AC"
"/index.php/Aerys_II_Targaryen";"Full Name";"Aerys Targaryen Second of His Name"
"/index.php/Aerys_II_Targaryen";"Alias";"The Mad King"
"/index.php/Aerys_II_Targaryen";"Alias";"King Scab"
"/index.php/Aerys_II_Targaryen";"Alias";"The Old King"
"/index.php/Aerys_II_Targaryen";"Other Titles";"King of the Seven Kingdoms"
"/index.php/Aerys_II_Targaryen";"Born in";"/index.php/King%27s_Landing"
"/index.php/Aerys_II_Targaryen";"Born in";"242AC or 243AC, at King's Landing"
"/index.php/Aerys_II_Targaryen";"Died in";"/index.php/Red_Keep"
"/index.php/Aerys_II_Targaryen";"Died in";"/index.php/Sack_of_King%27s_Landing"
"/index.php/Aerys_II_Targaryen";"Died in";"283AC, at the Red Keep in King's Landing"
"/index.php/Aerys_II_Targaryen";"Royal House";"/index.php/House_Targaryen"
"/index.php/Aerys_II_Targaryen";"Royal House";"House Targaryen"
"/index.php/Aerys_II_Targaryen";"Predecessor";"/index.php/Jaehaerys_II_Targaryen"
"/index.php/Aerys_II_Targaryen";"Predecessor";"Jaehaerys II Targaryen"
"/index.php/Aerys_II_Targaryen";"Heir";"/index.php/Rhaegar_Targaryen"
"/index.php/Aerys_II_Targaryen";"Heir";"Rhaegar Targaryen"
"/index.php/Aerys_II_Targaryen";"Successor";"/index.php/Robert_Baratheon"
"/index.php/Aerys_II_Targaryen";"Successor";"Robert I Baratheon"
"/index.php/Aerys_II_Targaryen";"Queen";"/index.php/Rhaella_Targaryen"
"/index.php/Aerys_II_Targaryen";"Queen";"Rhaella Targaryen"
"/index.php/Aerys_II_Targaryen";"Issue";"/index.php/Rhaegar_Targaryen"
"/index.php/Aerys_II_Targaryen";"Issue";"/index.php/Viserys_Targaryen"
"/index.php/Aerys_II_Targaryen";"Issue";"/index.php/Daenerys_Targaryen"
"/index.php/Aerys_II_Targaryen";"Issue";"Rhaegar, Viserys, Daenerys."
"/index.php/Aerys_II_Targaryen";"Father";"/index.php/Jaehaerys_II_Targaryen"
"/index.php/Aerys_II_Targaryen";"Father";"Jaehaerys II Targaryen"
"/index.php/Aerys_II_Targaryen";"Books";"/index.php/A_Game_of_Thrones"
"/index.php/Aerys_II_Targaryen";"Books";"/index.php/A_Clash_of_Kings"
"/index.php/Aerys_II_Targaryen";"Books";"/index.php/A_Storm_of_Swords"
"/index.php/Aerys_II_Targaryen";"Books";"/index.php/A_Dance_with_Dragons"
"/index.php/Aerys_II_Targaryen";"Books";"A Game of Thrones (Mentioned)"
"/index.php/Aerys_II_Targaryen";"Books";"A Clash of Kings (Mentioned)"
